1197_manolis_kellis|AND MAYBE THAT WHAT MAKES US
1197_sheldon_solomon|THAT'S A REALLY USEFUL
1198_richard_karp|IS THAT WE HAVE OUR BEGINNING
1198_sheldon_solomon|INOT EVEN KNOW I THINK I'VE BEEN TOO AFRAID TO EVEN THINK ABOUT THE LIKE I HAVE LIKE LIKE
1199_manolis_kellis|TO MY WIFE AND MY STUDENTS DURING THIS PANDEMIC
1199_richard_karp|HOW TO ET IT
1199_sheldon_solomon|SIT HERE
1200_richard_karp|TRUBUTRY WHICH IS VERY VERY VERY FASCINATING WITH SA
1200_russ_tedrake|BUT YOU CAN ALSO DO CONTROL THE SIGN AGAINST IT
1201_russ_tedrake|AN END AND I
1201_sheldon_solomon|AND COULD NOT GET PAST
1202_manolis_kellis|TO FEEL THAT MY BRAINS BEING USED TO INTERACT WITH SMARTEST PEOPLE ON THE PLANET DAY IN DAY OUT
1203_manolis_kellis|AND TO HELP THEM DISCOVER ASPECTS OF THE HUMAN GENUM
1203_russ_tedrake|BUT AM
1203_sheldon_solomon|YE AUND LIT I TOOK A JAMES JOYCE COURSE IN COLLEGE SO I VA A E IEVEN NA
1204_ben_goertzel|IS THE GENERAL INTELLIGENCE
1204_sheldon_solomon|I GUESS READ PARTS OF FENDING HIS WAKE NO WAY
1205_sheldon_solomon|SE IS A FINE BU
1206_ben_goertzel|USY INSTENTIATIONS OF THE SAME KIND OF
1206_russ_tedrake|IT'S HARD TO THINK CLEARLY
1206_sheldon_solomon|WHAT WHULD YOU ARE
1207_ben_goertzel|OUKNOW WE SORTERS KNEW IT WE KNEW ABOUT DISTRIBUTED SYSTEMS WE KNEW ABOUT INCRIPTION SOMETHING WE HADN'T WE
1207_manolis_kellis|THAT HAS NEVER BEEN OBSERVED
1207_richard_karp|OUR DOING IT ON SOMEBODY'S GERM LINE WHICH MEANS THAT ALL OF THEIR DESCENDANTS WILL BE EFFECTED
1207_russ_tedrake|ABOUT A BAG OF DISPERATE PARTS MISTER POTATEHEAD AND A SOFFWARE STACK AND A
1209_ben_goertzel|BUT I LY WE DIDN'T PUT IT TOGETHER IN THE WAY THAT'S BEEN DONE NOW SO WHEN WHEN FATALLIC BEWTER AND IN COLLEAGUES CAME OUT WITH E THEORY UM BLOCK CHAIN
1209_richard_karp|AND EVEN DOING IT ON INDIVIDUALS
1210_ben_goertzel|OMANY MNY YEAR ARS THERE LIKTWENTY  HIRTEENOR SOMETHING
1210_richard_karp|IS SIR
1211_ben_goertzel|THEN THAT WAS LIKE WALL THIS IS INTERESTING LIKE THIS IS
1212_ben_goertzel|SALA ESCRIPTING LANGUAGE IT'S CONNEDORKY IN A WAY AND I DON'T
1213_ben_goertzel|SEE WHY YOU NEED A TURN COMPLETE LANGUAGE FOR THIS PURPOSE BUT ON THE OTHER HAND
1213_richard_karp|SO WE HAVE THIS AN
1213_russ_tedrake|THAT SIMULATES PHYSICS
1213_sheldon_solomon|OULD YOU GIVE TO A YOUNG PERSON TO DAY ABOUT THEIR CAREER ABOUT LIFE
1214_manolis_kellis|ABOUT MY VIEW OF THE WORLD
1214_richard_karp|WONDERFUL AH
1214_sheldon_solomon|MIGHT MY BEG PIECE OF ADVICE THESE DAYS
1215_russ_tedrake|FUNDAMENTAL IMPROVEMENTS ON THE WAY YOU SIMULATE CONTACT
1215_sheldon_solomon|IS YOU KNOW AGAIN IT'S AT THE RISKEST SOUNDING
1216_ben_goertzel|SO THEN I CAME UP WITH THE IDEA THAT TURNED INTO SINGULARITY AT OCALETZ LET'S MAKE IT
1216_manolis_kellis|UNDERSTANDING THAT THEY HAVE OF NOT JUST THE NATURAL WORLD AROUND THEM BUT OF ME TOO
1216_richard_karp|GN EDITIN
1217_ben_goertzel|E CENTRALIZED AGENT SYSTEM
1217_russ_tedrake|SIMILY CONTACT
1217_sheldon_solomon|BUT IT'S TO EMPHASIZE
1218_ben_goertzel|WHERE MONTA DIFFERENT A EYES
1218_manolis_kellis|THAT YOU GET FROM YOUR OWN CHILDREN
1219_ben_goertzel|KNOW WRAPPED UP IN SAY DIFFERENT DOCTOR CONTAINERS OR ALEC SEA CONTAINERS DIFFERENT AIS
1219_manolis_kellis|KNOWS NO BOUANDE
1219_richard_karp|MEDICINE IN VARIOUS WAYS
1219_sheldon_solomon|BUT IT DOESN'T FOLLOW FROM THAT THAT IT'S INTRINSIC THAT IT'S MEANINGLESS
1220_sheldon_solomon|YOU KNOW WHAT THE EXESTENTIAL POINT IS NOT THAT LIFE IS
1221_richard_karp|WHAT ARE TO YOU THE MOST INTERESTING PLACES WERE ALGRYDMS
1221_russ_tedrake|PICKING UP A PLATE
1223_ben_goertzel|BUT IN ETHERIUM IT'S JUST TOO SLOW YOU  NYOU YOU CAN'T YOU CATCH THE I SOMEHOW
1223_manolis_kellis|THAT IMMENSE LOVE AND PASSION
1223_richard_karp|YEA I MEANLY WE CAN CERTAINLY
1224_ben_goertzel|IT'S THE BASIC COMMUNICATION BETWEEN OUR SYSTEMS THAT'S A YEH YES ODISTRIBULATICALLY AND E I
1224_russ_tedrake|HOW DO YOU SIMILY
1224_sheldon_solomon|IT OPENS UP YOU KNOW I THINK IT WAS KURKUGARD WHO SA CONSCIOUSNESS GIVES US THE POSSIBILITY OF POSSIBILITIES
1225_richard_karp|WHICH GENES ARE OPERATIVE IN THE CELL AND UNDER WHAT CONDITIONS AND WHICH PROTANES AFFECT ONE ANOTHER
1225_sheldon_solomon|AND BUT
1226_ben_goertzel|AND IMPORTNOVEL THRE'S A PROXY THAT LIVES IN THAT CONTAINER ALONG WITH THE A I THAT HANDLES THE INTERACTION WITH THE RESTIVE OE OF SINGULARITY NES
1226_manolis_kellis|ITUS THIS BAG OF EMOTIONS
1226_richard_karp|A WHICH PROTON WHICH PROTAINS
1226_russ_tedrake|WE STARTED GETTING MORE PROFESSIONAL ABOUT OUR SOFTWARD DEVELOPMENT DURING THE DARPER RABOTIC CHALLENGE
1227_ben_goertzel|AH IT'S WELL THAT THE IDENTITY OF EACH AGENT
1227_manolis_kellis|THAT TELL ME ABOUT THE RAW MATERIALS THAT MAKE A HUMAN BEING
1228_richard_karp|ECAN SEQUENCE PROTEANS AND MODIFY THEM
1228_russ_tedrake|SOFT WERE ENGINEERING AND HOW THESE HOW TO BRIDLE COMPLEXITY I GUESS THAT'S
1229_ben_goertzel|IN SOME CASES IT SHOULD BE
1229_manolis_kellis|TO BECOME TRULY HUMAN ADULTS
1229_sheldon_solomon|TALKED TO ME SPECIALLY THESE DAYS YE A
1230_manolis_kellis|THERE'S SOMETHING SO BEAUTIFUL ABOUT SEEING THAT PROGRESSION BETWEEN THEM
1230_sheldon_solomon|WE REACT VIGOROUSLY WHEN WE PERCEIVE THAT OUR CHOICES HAVE BEEN CURTAILED
1231_manolis_kellis|THE COMPLEXITY OF THE LANGUAGE
1231_russ_tedrake|SYSTEMS WERE BUILDING FOR RUBBOTS
1231_sheldon_solomon|I'M NOT SURE IF THIS IS HELPFUL ADVICE OR NOT BUT WHAT I SAY TO FOLKS IS THAT
1232_russ_tedrake|AHM
1233_richard_karp|TREATMENT ACCORDING TO
1234_sheldon_solomon|YOU KNOW FOR MOST PEOPLE CHOICE IS A FIRST WORLD PROBLEM
1235_ben_goertzel|SETS OF VEHICLES SOS
1235_manolis_kellis|AS THEIR SOFTWORK IS GETTING IMPLEMENTED ON THAT HARDWORK
1235_richard_karp|ATBE ABLE TO PREDICT WHAT
1235_sheldon_solomon|AND
1236_ben_goertzel|INDIVIDUAL AAR SYSTEMS ON INDIVIDUAL VEHICLES BUT ARE
1236_manolis_kellis|THAT THEIR AFRONTAL COURTICS CONTINUES TO GROW FOR ANOTHER TEN YEARS
1236_sheldon_solomon|THE BEST
1237_richard_karp|TO UNDERSTAND
1237_sheldon_solomon|OPTION IS TO DO SOMETHING
1238_ben_goertzel|NO YOU COULD INVISIONA SITUATION WHERE ALL OF THOSE A AY SYSTEMS ARE PUT ON SINGULARITY
1239_ben_goertzel|MY EAR AND
1239_russ_tedrake|D THERE'S ALSO A TEAM WORKING ON MANIPULATION THERE
1239_sheldon_solomon|DO SOMETHING ELSE WHICH JUST SOUNDS LIKE MY MOM TORTURING ME WHEN I WAS YOUNG BUT YOU KNOW PART OF THE THING THA
1240_manolis_kellis|AND IS SHAPING THESE NORAL CONNECTIONS AS THEYARE FORMING
1240_richard_karp|RECLIVITY FOR
1240_sheldon_solomon|I FIND MYSELF SINGULARLY ILL EQUIPPED
1241_manolis_kellis|SO SEEING THAT TRANSFORMATION
1242_ben_goertzel|IS IS REALLY NICE IF THEY CAN SOMEHOW SHARE THE KNOWLEDGE IN AN OPEN WAY IF THEY CHOOSE TO
1242_richard_karp|AVOID IT
1242_sheldon_solomon|WHERE IT THAT I MAY BE AT THE TALE END OF THE LAST GENERATION OF AMERICANS
1243_manolis_kellis|IS THE MOST BEAUTIFUL THING YOU CAN DO AS A HUMAN BEING
1243_sheldon_solomon|AND
1244_ben_goertzel|SO I THINK THE
1244_manolis_kellis|AN HE COMPLETES YOU HE COMPLETES THAT PATH A JOURNEY
1245_ben_goertzel|THE BENEFIT FROM BEING ON THE
1246_ben_goertzel|ON THE DECENTRALIZED NUTWORK
1247_ben_goertzel|AS WE NVISIONIT
1247_manolis_kellis|AT CREATE HUMAN LIFE
1247_sheldon_solomon|AND SO BUT STILL YOU RECKOMMEND YOUS DU
1248_manolis_kellis|TO ADD THE HUMAN PART
1248_richard_karp|ATTRACT THE INTEREST OF THE MONTLEY COLLECTION OF AITHGRATE STUDENTS THAT HE WAS TEACHING
1248_sheldon_solomon|TO DO SO IN AGAINM THIS IS OBSO BACK TO THE HYDEGER GUI BECAUSE
1249_manolis_kellis|ATICS AND DICADES
1249_russ_tedrake|FOR ANY DISH A IN ANYBODY'S KITCHEN
1249_sheldon_solomon|I MEANT YOU KNOW I CONSIDER MYSELF A PROFESSOR BUT WHAT HAPPENS IF MOST OF THE SCHOOLS GO OUT OF BUSINESS
1250_russ_tedrake|WITH ENOUGH CONFIDENCE THAT IT COULD BE A COMMERCIAL PRODUCT
1251_richard_karp|OBSERVEIT IN AND I THINK HE WAS GOT HIS BEST IN THE CLASS ROOM I THINK HE REALLY CAME TO LIFE
1251_russ_tedrake|AND AND IT HAS DEEP LEARNING PERCEPTION IN THE LOUP IT HAS COMPLEX DYNAMICS IN THE LUPIT HAS CONTROLLER IT HAS A PLANNER
1252_ben_goertzel|SOME OTHER AIS
1252_richard_karp|AND HAD FUN AND NOT ONLY TEACHING BUT A
1253_richard_karp|BU TAM YOU ARE ENGAGING IN CHICHAT WITH THE STUDENTS AND YOU KNOW INGRATIATING HIMSELF WITH THE STUDENTS
1253_russ_tedrake|AND PUT IT THROUGH THI
1253_sheldon_solomon|O FINE YOURSELF
1255_ben_goertzel|IF YOU'RE WILLING TO SIFT TO AN AGENT BASED MODEL OF DEVELOPMENT
1255_sheldon_solomon|ER UT DON'T DONT
1257_ben_goertzel|A NICE WORKING VERSION OF SINGULARLY THAT PLATFORM
1258_richard_karp|PIP STUDENTS WHOSE WITH WHOM I HAD DONE RESEARCH OR WHO HAD READ MY PAPERS OR WHO HAD BEEN IN MY CLASSES
1259_russ_tedrake|FOR YOU THAT THERE ARE REALLY FUNDAMENTAL CHALLENGES IN A
1260_manolis_kellis|ND CACULLATING SOMETHING INCREDIBLY COMPLEX AND INSTEAD OF GIVING AN UP
1260_richard_karp|ABOUT ME
1260_sheldon_solomon|THAT MAY BE UNCERTAIN
1262_ben_goertzel|ALSO IBILETS
1262_russ_tedrake|THE WAY WE WRITE SYSTEMS
1262_sheldon_solomon|DISCOMBOBULATING
1263_manolis_kellis|I TELL MY SKINS ALL THE TIME IF YOU
1264_russ_tedrake|RUNNING LOTS OF TESTS
1264_sheldon_solomon|AND SOUL OF FMSOCRATES YEAR
1265_russ_tedrake|SCREWS UP IT BREAKS A DISH
1265_sheldon_solomon|SAUL WHAT IS THEE
1266_ben_goertzel|VERY MAJOR
1266_manolis_kellis|IT'SAS IF YOU NEVER DID THE AUTUMN RESEARCH
1266_sheldon_solomon|THE ESSENCE OF CHELLEN
1267_ben_goertzel|COMPETER SCIENCE CHALLENGES AND I THINK WHAT WHAT YOU SAW
1267_manolis_kellis|SO CONVEYING OF KNOWLEDGE CONVEYING
1267_sheldon_solomon|TAT ELLIT'S I
1268_richard_karp|AND TO RELY AM
1268_sheldon_solomon|OSSUM LIKE WHAT ON GOD DO WHEN WHEN YOU SHOW UP AT THE END OF THIS THING AND HE KIND LOOKS AT YOU AS I GO ER
1269_richard_karp|REALLY PROVIDE A MODEL FOR THER STUDENTS
1269_russ_tedrake|MAKE SURE THET WON'T HAPPEN AGAIN
1270_sheldon_solomon|TO BE HONEST
1271_ben_goertzel|PROBLEMS WHICH SHIRE
1271_russ_tedrake|ADD THAT TO OUR DISTRIBUTION AND UNDERSTAND THAT
1272_ben_goertzel|BUT THEY JIS VERY DIFFICULT TO SOLVE AND IN SOME CASES THE INDIVIDUALS WHO STARTED THOSE PROJECTS WERE NOT
1272_richard_karp|A FER
1273_richard_karp|THE
1273_russ_tedrake|THEREIS LIKE REALLY SUBTLE QUESTIONS AT THE CORNER CASES
1274_manolis_kellis|AND A BETTER MENTER
1275_russ_tedrake|YE IN IN WHATEVER THE PROBLEM IS YES I MEAN I THINK WE HAVE TO GET BETTER AT THAT IM A CONTROL THEORY HIS HI
1275_sheldon_solomon|WHEN PEOP WHEN WE MEET PEOPLE
1276_manolis_kellis|FIRST OF ALL NOT YOU LEFTLLY PUT CONNEC
1276_richard_karp|IN PARTICULAR IDEAS AND ALGATOS OF COMPUTER SCIENCE THE EFINED
1276_sheldon_solomon|THAT NO ARE KITS AN NE'ER LI GO
1277_ben_goertzel|BEING PUT ON THE BLOCK CHAIN AS THE IS THE OTHER IMO YOU MY FURTSY WILL BE ON THE BLOCK CHAIN THET'LL JUST BE ON THE BLOCK CHAIN
1277_richard_karp|WERE BIG AHA MOMENTS FOR STUDENTS WHERE THEY
1278_ben_goertzel|IN A WAY THE ENFORCES
1278_richard_karp|FOR SOME REASON WACE THEY GOT IT IT CLICKED FOR THEM AND THEY FELL IN LOVE WITH COMPETER SINS
1279_russ_tedrake|EXPLORATION OR EXPLOITATION BUT BUT IN
1280_ben_goertzel|IT'S ALMOST EVERYWHERE INSIDE EVERYTHING WAT WEREIS THE BOUNDARY BETWEEN A I AND SOPHUERE  AMIN SHE CAN TO REGULATE A AI
1280_richard_karp|SOME OF THEM JUST DON'T DON'T NEED MUCH
1280_sheldon_solomon|TREMENDOUSLY IMPORTANT
1281_ben_goertzel|PART OF WHAT I THINK
1282_ben_goertzel|WERE DOING WITH THINGS LIKE SINGULARITY THAT PROLECOL
1283_richard_karp|HUMANS ARE COMPLICATED OU
1283_russ_tedrake|PROVIDE THE MAXIMUM INFORMATION TO REDUCE THAT UNCERTAINTY
1284_ben_goertzel|TO COUNTERACT THAT SORT OF THING
1284_russ_tedrake|F YU THERE'S A PERAMETER YOU ON A LEARN ABOUT WHAT IS THE APTIMOL
1284_sheldon_solomon|AGAIN AS CORNY AS IT SOUNDS AN
1285_richard_karp|IF YOU COULD RELIVE A MOMENT IN YOUR LIFE OUTSIDE A FAMILY BECAUSE IT MADE YOU TRULY HAPPY
1285_russ_tedrake|RJECTORY I COULD EXECUTE TO LEARN ABOUT THAT PERAMETER FOR INSTANCE
1286_richard_karp|OR PERHAPS BECAUSE IT CHANGED THE DIRECTION OF YOUR LIFE IN A PROFOUND WAY
1287_richard_karp|WHAT MY MIND WOULD YOU PICK
1287_russ_tedrake|WE'VE DONE SOME WORK ON UM
1288_richard_karp|I WAS KIND OF A LAZY STUDENT  AS AN UNDERGRADUATE
1289_richard_karp|AND EVEN IN MY FIRST YEAR IN GRADUATE SCHOOL
1289_russ_tedrake|YOU CAN SPENDLE A LOT OF TIME
1289_sheldon_solomon|SO I MEAN ON ON THE POINT OF THE SOUL
1290_ben_goertzel|TRYING TO TAMP DOWN
1290_russ_tedrake|ARY YOU CAN WRITE GOOD ALGRYDOMS THAT TRY TO SPEND MOST OF THEIR TIME
1291_sheldon_solomon|ON A PERSONAL LEVELLED YOU HAVE
1292_russ_tedrake|IMAGINE YOUR YOUR BUILDING A
1292_sheldon_solomon|A AN ANSWER TO THE MEANING OF YOUR LIFE OF SOMETHING THAT BROUGHT YOU
1293_sheldon_solomon|OUR MEANING A
1294_ben_goertzel|IT'S NOT PERFECT BUT BUT IT IT IT OPERATES AND
1294_sheldon_solomon|HAPPINESS
1296_richard_karp|AH YOU REALIZE YOU ARE PRETTY GOOD AT THIS THING
1296_sheldon_solomon|SENSE HERER
1297_ben_goertzel|RUN AN ALGAREND
1297_russ_tedrake|SPACE OF POSSIBLE PLACES WHERE THAT CAN BE
1298_ben_goertzel|MY GOOD FRIEND TUFI SALIBA HAS
1298_russ_tedrake|THOSE ARE THE MOST SORT OF PROFOUND QUESTIONS WE ASK OF OUR WORLD LIKE
1298_sheldon_solomon|A BET YO IM
1299_russ_tedrake|AH WHAT'S THE AH WHAT'S THE WORST THAT CAN HAPPEN AH
1300_sheldon_solomon|NOT READY TO
1301_ben_goertzel|THERE THERE'S A LOT OF
1302_richard_karp|BUT ALSO CONSIDERING THE PURCHASE
1302_sheldon_solomon|JUST REALLY WITH A A
1304_ben_goertzel|THAT SHARE THE SAME KNOWLEDGE STORE IN IN REAL TIME IN INRAM RI SINGULARITY THAT ALLOWS
1304_richard_karp|POK CAST IS WERTH SUPPORTING  THE FUTURE
1304_russ_tedrake|E GAN HAVE FLEETS OF ROBOTS THICK AND
1304_sheldon_solomon|AND IS THERE MEMORIES THAT STAND OUT TO YOU FROM CHILDHOOD FROM EARLIER THAT LIKE
1307_ben_goertzel|HE KNOWLEDGEGRAPHINS INSIDE INSIDE THE THE OPEN COG SYSTEM
1307_russ_tedrake|ENOUGH DAT OF THE
1307_sheldon_solomon|MAINLY A STUFF HAPPIER THAT I MEAN YOU KNOW MY FAMILY AR
1308_sheldon_solomon|ALSO A CHANK
1311_sheldon_solomon|I CONSIDER
1312_ben_goertzel|HE COULD SE THAT IN THE HUMAN BODY LIKE THE BRAIN HAS
1313_sheldon_solomon|VERY FORTUNATE TOO
1314_ben_goertzel|WHICH TIGHTLY INTERCONNECT LIKE CORNICAL COLUMNS WITH IT WITHIN THE QARTEX FOR EXAMPLE
1314_sheldon_solomon|BEEN A SO CALLED PRODUCT OF THE AMERICAN DREAM IN ON MY GRANDPARENTS OR WERE
1315_ben_goertzel|WITH THE OTHER ONE ABOUT EOPUL THAT YOU TALK TO SO YOU OFTEN HAVE NUTWORKS WITH I NUTWORKS WITHIN NUTWORKS WITH PROGRESSIVELY
1315_sheldon_solomon|FAYSICKY PEASANTS MY
1316_ben_goertzel|LOOSER COUPLING AS AS AS YOU GET GET HIGHER UP IN THAT
1316_russ_tedrake|THAT'S THEN MAKES THE PROMPSE SO MUCH HARDER A DISH WASHER UNLOADING IS A LITTLE SAFE AS BY HOMROBODICS IS A
1316_sheldon_solomon|HE BE LIKE O YOU WON'T HAVE TO
1317_ben_goertzel|HIERARCHY I MIN YOU HAVE THE ENBIALTYU OF THE ININ THE INTERNATE AS IN AS A
1317_russ_tedrake|IS REALLY EXCITING AND JUST TO CLARIFY I MEAN FOR PEOPLE WHOM I NOT KNOW AN TEAR I TAYORA RESEARCH INSTITUTE SO THER
1318_ben_goertzel|JUST NUTWORKING MEDIUM AND I THINK I THINK THAT'S WHAT WE'REGOING TO HAVE
1319_russ_tedrake|WE ALREADY HAVE RUMBAS
1320_ben_goertzel|WHAT WOULD YOU RECOMMEND I GE ALL O THAT SO THAT'S MUCH EASIER I'M AN OOPEN COG
1321_ben_goertzel|ISCELA RESEARCH SYSTEM
1321_russ_tedrake|IT'S ONLY A MATTER OF TIME TILL THEY SPRING ARMS AND START DOING SOMETHING U USEFUL LIKE THAT EM SO
1322_ben_goertzel|SO IT TAKES SOME EXPERTEES AND SOMETIME WE HAVE TWO TOILS BUT IT'S
1322_sheldon_solomon|AND THE
1323_russ_tedrake|IT LOTS OF PEOPLE HAVE LOTS OF MOTIVATIONS
1324_ben_goertzel|AN I MEAN WHAT'S ONE OF THE THINGS WE HOPE TO CHANGE WITH THE TURATI EYE
1324_russ_tedrake|IT'S BEEN SUPPERINTERESTING ACTUALLY LEARNING ABOUT
1324_sheldon_solomon|PROUD OF
1325_ben_goertzel|OPEN COCK TO POINO VERSIONIS JUST MAKE
1325_sheldon_solomon|WAS IS FUNNY
1326_ben_goertzel|ON THE OTHER HAND SINGULARITINA
1327_sheldon_solomon|MATAU
1328_ben_goertzel|A LITTLE MORE WITH USEABILITY AND MIND ALL THE BLOT CHAINES IS STILL KIND OF A PAIN SOMIN I MEAN I YOUR A
1328_russ_tedrake|ANDA
1328_sheldon_solomon|HE'VE ALSO CONTRIBUTED SOME REALLY IMPORTANT IDEAS
1329_ben_goertzel|COMMANDLINGUY
1331_ben_goertzel|OPEN DICENTRALIZED PULOCOS
1331_sheldon_solomon|AL WU THINK ABOUT
1332_russ_tedrake|AS IT THIS A DIVISION HA INTERESTING THERE THAT YOU CAN DO SO MUCH GOOD WITH A ROBAT W
1332_sheldon_solomon|LEAST  AT LEAST FOR ME AND I'M SURE THEREIS
1333_sheldon_solomon|CONACT
1334_sheldon_solomon|THESE DESPERATE
1335_russ_tedrake|'S A GAP TO FILL
1336_russ_tedrake|OF UNDERSTANDING I MUS EXCECTLY KIND OF BEAUTIFUL I
1337_ben_goertzel|U CITIZENS CANT BUT BY BY U S LAW SO RIGHT NOW THAT'S KIND OF A MINOR POINT
1339_ben_goertzel|IT ALSO IS THE CASE THA
1339_sheldon_solomon|AND THAT IN TURN
1340_russ_tedrake|I DO FEEL LIKE
1341_ben_goertzel|BEING PUT INTO PLACE AND YOU COULD SEE THAT IN THE MUSIC INDUSTRY RITE I'M IN NAPSTER JUST HAPPENED AND BIT TORRENT JUST HAPPENED
1344_russ_tedrake|LIKE RIGER BODIES
1346_ben_goertzel|SORT OF WORK WITH IT WITH THE DISENTRALIZED REALITY
1346_sheldon_solomon|REVIEW  FIR STA SNAP A BLOT CAST
1347_ben_goertzel|YOU ARE THE CHIEF SCIENTIST OF HANDSOME ROBADICS
1348_russ_tedrake|REALLY DISLIKE THE FACT THAT ROBOTS ARE AFRAID OF TOUCHING THE WORLD ALL OVER THEI BODY
1348_sheldon_solomon|NOW LET ME LEAVE YOU WITH SOME WORDS FROM FODIMA ANABOCA
1349_sheldon_solomon|AS SHELDAN USES IN HIS BOOK
1350_russ_tedrake|ARE ALMOST ALWAYS SOFT THEY HAVE SOME SORT
1351_ben_goertzel|SO FAR HE REMAINS MORE INTERESTING  THAN THAN HIS CREATION ALTHOGHALTHOUGH
1352_russ_tedrake|AM BUT IFYOU LOOK UP AND DOWN THE ARM WE'RE JUST
1353_ben_goertzel|AND I COULD SEE WE
1355_ben_goertzel|A THE ASSION IR
1355_russ_tedrake|A ISOF ISA
1356_russ_tedrake|IT HAS SOME OF THE PROBLEMS THAT WE TALKED ABOUT IN TERMS OF SIMULATION
1357_ben_goertzel|AND WE WERE BOTH UGE FANS OF THE WORK OF VA PHILIP CEDIC THE DESIGNS FICTION WRITER
1358_ben_goertzel|AND I WANT TO CREATE
1358_russ_tedrake|A YOU YOU TURN
1362_ben_goertzel|DAVID HE WANTED EXACTLY THE SAME THING BUT HE HAD A DIFFEREN
1363_ben_goertzel|IDEA  F HOW TO DO IT HEWANTED TO GET
1364_ben_goertzel|COMPUTATIONAL COMPASSION LIKEHE WANTED TO GET MACHINES THAT
1366_russ_tedrake|ITIT CHANGES THE COMPUTATIONAL PROBLEM
1367_ben_goertzel|WHAT IS THE ABSTRACT COGNITIVE
1367_russ_tedrake|BECAUSE OF THE I THINK ARE
1368_russ_tedrake|WORLD IN OUR MATHEMATICS HAS BY USED US TOWARDS RIGID
1369_ben_goertzel|LOOK YOU IN THE FACE IN THE EYE AND LOVE YOU HANDSOME SO I
1370_russ_tedrake|THINK THA THE THE FUTURE IS UNWRITTEN THERE EH
1372_ben_goertzel|THEN I MOVED TO HANCANG
1372_russ_tedrake|IF WE EMBRACE THE SOFTNESS OF THE WORLD IT MAKES EM
1373_russ_tedrake|MAKES THINGS SMOOTHER RIGHT SO THAT DE THE
1374_ben_goertzel|NO IVE BEEN LIVING
1375_russ_tedrake|CONTINUOUS BUT IT ALSO MEANS POTENTIALLY LESS ERO INSTANTANEOUSLY
1376_russ_tedrake|AD FOR INSTANCE I WON'T ECESSARILY
1379_russ_tedrake|MEASURING THE DEFORMATION
1380_ben_goertzel|COMPLEX CONSUME OUR ELECTRONICS THAT LARGE SCILL IN LO COSS IS JUST IT'S ASTOUNDING THE HARDORECO SYSTEM THE YU AVIN
1380_russ_tedrake|UM SO THERE'S A TEAM AT AT AT TIARI THAT'S WORKING ON SOFT HANDS
1383_ben_goertzel|I INVITED HIM TO HONG KON TO GIVE A TALK AT HONG KONG POLLYYU
1383_russ_tedrake|AND REALLY IF YOU DON'T HAVE TACTAL INFORMATION THEN YOU'RE YOU'RE BLIND IN AN IMPORTANT WAY
1384_ben_goertzel|AND I INTRODUCED HEM
1384_russ_tedrake|SO IT HAPPENS THAT SOFT RABOTICS AND TACTAL SENSING TEND TO GO HAND IN HAND
1386_ben_goertzel|SO THROUGH THE
1386_russ_tedrake|BELIEVE THAT WAS THE NAME OF IT ACTUALLY HISTOR AH
1387_ben_goertzel|VESTORS I CONNECTE HIM TO
1387_russ_tedrake|RIGHT THE YOU TWO REALLY GREAT ARE RECOMMENDED HIGHLY
1388_ben_goertzel|HE MANAGED TO GET SOME FUNDING
1388_russ_tedrake|LOOK ON YOU TUBE FOR THE TWENTY TWENTY VERSIONS
1389_ben_goertzel|BASELY PORT HANSON RABALICS TO HON CAN
1390_russ_tedrake|AM
1391_russ_tedrake|NO IIE POURED MY HEART INTO THAT CLASS A
1394_ben_goertzel|AS WE WERE BOTH THERE IN THE SAME PLACE
1395_russ_tedrake|IT'S IT'S A STRANGE NAME BUTT TAM
1396_ben_goertzel|TO MAKE HIS ROBOTS
1396_russ_tedrake|I THOUGHT IT CAPTURED THE
1397_ben_goertzel|SMARTER THAT N TEN THEY WERE
1397_russ_tedrake|CONTROL WAS GOOD AT DOING AND WHAT CONTROL WAS BAD AT DOING SO WHAT DO I MEAN BY UNDERACTUATED
1399_russ_tedrake|AH HAS MANY DEGREES OF FREEDOM FOR INSTANCE
1402_ben_goertzel|SOPHIA AND THE OTHER OTHER THER SO HEAVY I WOULD BE JUST ONE OF THE ROBOTS IN THE SA IN ISIGAGNA
1403_russ_tedrake|IVE DEGREES OF FREEDOM
1405_russ_tedrake|IF YOU TAKE AWAY ONE OF THOSE MOTORS
1406_ben_goertzel|DAVID AND I TALKED ABOUT THAT FOR QUITE A WHILE
1407_ben_goertzel|BEORE COFOUNDING
1408_russ_tedrake|MORE MUSCLES THAN
1409_ben_goertzel|WAS ALWAYS THAT SOPHIA
1410_russ_tedrake|BUT STILL THERE IS AN REALLY IMPORTANT DEGREE OF FREEDOM BAT I HAVE WHICH IS THE LOCATION OF MY CENTRE OF MASS
1411_russ_tedrake|IN SPACE FOR INSTANCE
1412_ben_goertzel|THAN ANY ONE CAN USE TO EXPERIMENT WITH EIR DIFFERENT A IOGYRISMS
1412_russ_tedrake|RIGHT I CAN JUMP INTO THE AIR
1413_ben_goertzel|PLATFORM AN SINGULARITY NET OF COURSE FITS RIGHT INTO THAT RIT CAT SINGULARLY NET IT'S AN A P I MARKET PLACE SO ANY ONE COUL PUT THE E A ON THERE
1414_ben_goertzel|OPEN COG
1415_russ_tedrake|THE PASSIVE DANEMIC WALKERS
